name,n_data_list
4_107_1021.cnf.xz, 1
CBS_k3_n100_m418_b30_649.cnf.xz, 1
CBS_k3_n100_m411_b30_107.cnf.xz, 1
CBS_k3_n100_m435_b90_838.cnf.xz, 1
CBS_k3_n100_m449_b90_760.cnf.xz, 1
CBS_k3_n100_m435_b10_888.cnf.xz, 1
CBS_k3_n100_m429_b90_201.cnf.xz, 1
CBS_k3_n100_m403_b30_86.cnf.xz, 1
CBS_k3_n100_m411_b90_488.cnf.xz, 1
CBS_k3_n100_m449_b10_289.cnf.xz, 1
CBS_k3_n100_m449_b10_306.cnf.xz, 1
CBS_k3_n100_m403_b90_66.cnf.xz, 1
CBS_k3_n100_m429_b50_542.cnf.xz, 1
CBS_k3_n100_m441_b30_588.cnf.xz, 1
3_184_781.cnf.xz, 1
CBS_k3_n100_m418_b90_538.cnf.xz, 1
CBS_k3_n100_m418_b30_296.cnf.xz, 1
CBS_k3_n100_m441_b50_210.cnf.xz, 1
CBS_k3_n100_m403_b70_511.cnf.xz, 1
CBS_k3_n100_m435_b10_507.cnf.xz, 1
CBS_k3_n100_m411_b50_624.cnf.xz, 1
CBS_k3_n100_m403_b10_576.cnf.xz, 1
CBS_k3_n100_m435_b50_293.cnf.xz, 1
CBS_k3_n100_m411_b70_912.cnf.xz, 1
CBS_k3_n100_m441_b70_383.cnf.xz, 1
CBS_k3_n100_m418_b70_669.cnf.xz, 1
CBS_k3_n100_m403_b70_352.cnf.xz, 1
CBS_k3_n100_m423_b10_163.cnf.xz, 1
CBS_k3_n100_m441_b70_156.cnf.xz, 1
CBS_k3_n100_m423_b10_41.cnf.xz, 1
CBS_k3_n100_m403_b50_881.cnf.xz, 1
CBS_k3_n100_m411_b70_515.cnf.xz, 1
CBS_k3_n100_m423_b70_960.cnf.xz, 1
CBS_k3_n100_m403_b90_12.cnf.xz, 1
CBS_k3_n100_m449_b90_859.cnf.xz, 1
4_59_548.cnf.xz, 1
CBS_k3_n100_m435_b70_985.cnf.xz, 1
CBS_k3_n100_m449_b50_404.cnf.xz, 1
CBS_k3_n100_m441_b70_563.cnf.xz, 1
CBS_k3_n100_m449_b30_835.cnf.xz, 1
RTI_k3_n100_m429_486.cnf.xz, 1
CBS_k3_n100_m449_b70_968.cnf.xz, 1
CBS_k3_n100_m411_b50_490.cnf.xz, 1
CliqueFormula_26_8_4.cnf.xz, 1
CBS_k3_n100_m418_b30_826.cnf.xz, 1
mc2022_track1_048.cnf.xz, 1
CBS_k3_n100_m429_b30_66.cnf.xz, 1
CBS_k3_n100_m435_b90_544.cnf.xz, 1
CBS_k3_n100_m411_b10_265.cnf.xz, 1
BMS_k3_n100_m429_70.cnf.xz, 1
CBS_k3_n100_m429_b30_688.cnf.xz, 1
4_61_588.cnf.xz, 1
90-23-2-q.cnf.bz2, 0
CBS_k3_n100_m418_b90_273.cnf.xz, 1
CBS_k3_n100_m423_b30_245.cnf.xz, 1
CBS_k3_n100_m423_b70_567.cnf.xz, 1
CBS_k3_n100_m423_b70_863.cnf.xz, 1
CBS_k3_n100_m435_b70_201.cnf.xz, 1
CBS_k3_n100_m403_b70_127.cnf.xz, 1
CBS_k3_n100_m429_b30_140.cnf.xz, 1
QuantitativeInformationFlow_min-1s.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m418_b50_232.cnf.xz, 1
CBS_k3_n100_m449_b50_501.cnf.xz, 1
CBS_k3_n100_m411_b10_269.cnf.xz, 1
CBS_k3_n100_m411_b90_752.cnf.xz, 1
CBS_k3_n100_m403_b30_98.cnf.xz, 1
CBS_k3_n100_m441_b70_130.cnf.xz, 1
CBS_k3_n100_m449_b70_251.cnf.xz, 1
CBS_k3_n100_m418_b30_768.cnf.xz, 1
CBS_k3_n100_m411_b90_264.cnf.xz, 1
CBS_k3_n100_m418_b90_343.cnf.xz, 1
CBS_k3_n100_m441_b90_353.cnf.xz, 1
4_66_597.cnf.xz, 1
CBS_k3_n100_m441_b50_824.cnf.xz, 1
CBS_k3_n100_m441_b30_842.cnf.xz, 1
CBS_k3_n100_m429_b10_375.cnf.xz, 1
CBS_k3_n100_m423_b90_680.cnf.xz, 1
CBS_k3_n100_m435_b50_416.cnf.xz, 1
CBS_k3_n100_m435_b50_44.cnf.xz, 1
CBS_k3_n100_m423_b50_364.cnf.xz, 1
CBS_k3_n100_m403_b70_293.cnf.xz, 1
CBS_k3_n100_m403_b10_923.cnf.xz, 1
CBS_k3_n100_m429_b50_74.cnf.xz, 1
CBS_k3_n100_m449_b90_602.cnf.xz, 1
4_75_697.cnf.xz, 1
or-70-20-1-UC-30.cnf.bz2, 0
CBS_k3_n100_m418_b50_509.cnf.xz, 1
track4_042.cnf.xz, 0
CBS_k3_n100_m418_b50_460.cnf.xz, 1
4_72_716.cnf.xz, 1
CBS_k3_n100_m403_b10_489.cnf.xz, 1
CBS_k3_n100_m403_b70_957.cnf.xz, 1
CBS_k3_n100_m429_b50_856.cnf.xz, 1
CBS_k3_n100_m449_b50_926.cnf.xz, 1
CBS_k3_n100_m449_b30_776.cnf.xz, 1
CBS_k3_n100_m441_b10_891.cnf.xz, 1
CBS_k3_n100_m403_b50_212.cnf.xz, 1
RTI_k3_n100_m429_203.cnf.xz, 1
CBS_k3_n100_m429_b30_240.cnf.xz, 1
CBS_k3_n100_m403_b90_586.cnf.xz, 1
CBS_k3_n100_m423_b10_615.cnf.xz, 1
CBS_k3_n100_m429_b90_507.cnf.xz, 1
ais8.cnf.xz, 1
BMS_k3_n100_m429_414.cnf.xz, 1
CBS_k3_n100_m411_b10_189.cnf.xz, 1
CBS_k3_n100_m449_b30_870.cnf.xz, 1
CBS_k3_n100_m449_b30_128.cnf.xz, 1
CBS_k3_n100_m435_b70_996.cnf.xz, 1
CBS_k3_n100_m423_b70_799.cnf.xz, 1
or-70-5-1-UC-10.cnf.bz2, 0
CBS_k3_n100_m423_b90_903.cnf.xz, 1
CBS_k3_n100_m403_b90_759.cnf.xz, 1
or-60-20-2-UC-30.cnf.bz2, 0
CBS_k3_n100_m423_b90_309.cnf.xz, 1
CBS_k3_n100_m441_b10_640.cnf.xz, 1
CBS_k3_n100_m441_b10_359.cnf.xz, 1
CBS_k3_n100_m441_b90_811.cnf.xz, 1
CBS_k3_n100_m403_b10_300.cnf.xz, 1
CBS_k3_n100_m449_b70_237.cnf.xz, 1
CBS_k3_n100_m403_b70_809.cnf.xz, 1
CBS_k3_n100_m429_b50_895.cnf.xz, 1
CBS_k3_n100_m423_b10_30.cnf.xz, 1
3_166_713.cnf.xz, 1
or-60-10-6-UC-30.cnf.bz2, 0
CBS_k3_n100_m403_b50_980.cnf.xz, 1
CBS_k3_n100_m411_b70_791.cnf.xz, 1
CBS_k3_n100_m449_b70_240.cnf.xz, 1
CBS_k3_n100_m449_b50_610.cnf.xz, 1
CBS_k3_n100_m423_b10_476.cnf.xz, 1
CBS_k3_n100_m449_b70_570.cnf.xz, 1
CBS_k3_n100_m411_b90_3.cnf.xz, 1
CBS_k3_n100_m435_b30_726.cnf.xz, 1
CBS_k3_n100_m411_b70_41.cnf.xz, 1
CBS_k3_n100_m435_b10_19.cnf.xz, 1
CBS_k3_n100_m435_b30_874.cnf.xz, 1
4_57_521.cnf.xz, 1
CBS_k3_n100_m435_b30_572.cnf.xz, 1
CBS_k3_n100_m411_b90_966.cnf.xz, 1
CBS_k3_n100_m429_b30_612.cnf.xz, 1
or-60-5-10-UC-30.cnf.b+e.gz, 0
CBS_k3_n100_m418_b70_326.cnf.xz, 1
CBS_k3_n100_m423_b10_785.cnf.xz, 1
CBS_k3_n100_m441_b10_230.cnf.xz, 1
3_109_446.cnf.xz, 1
CBS_k3_n100_m418_b50_225.cnf.xz, 1
CBS_k3_n100_m418_b70_560.cnf.xz, 1
4_83_809.cnf.xz, 1
CBS_k3_n100_m403_b90_820.cnf.xz, 1
CBS_k3_n100_m449_b30_453.cnf.xz, 1
CBS_k3_n100_m423_b90_649.cnf.xz, 1
CBS_k3_n100_m403_b30_861.cnf.xz, 1
CBS_k3_n100_m441_b90_482.cnf.xz, 1
CBS_k3_n100_m418_b70_334.cnf.xz, 1
CBS_k3_n100_m435_b90_505.cnf.xz, 1
CBS_k3_n100_m418_b10_275.cnf.xz, 1
CBS_k3_n100_m418_b70_238.cnf.xz, 1
CBS_k3_n100_m411_b90_622.cnf.xz, 1
CBS_k3_n100_m449_b90_538.cnf.xz, 1
CBS_k3_n100_m403_b70_91.cnf.xz, 1
CBS_k3_n100_m441_b70_80.cnf.xz, 1
CBS_k3_n100_m418_b70_512.cnf.xz, 1
CBS_k3_n100_m441_b50_627.cnf.xz, 1
CBS_k3_n100_m429_b30_861.cnf.xz, 1
CBS_k3_n100_m441_b70_487.cnf.xz, 1
CBS_k3_n100_m435_b30_36.cnf.xz, 1
CBS_k3_n100_m429_b30_781.cnf.xz, 1
CBS_k3_n100_m441_b30_218.cnf.xz, 1
CBS_k3_n100_m449_b30_237.cnf.xz, 1
CBS_k3_n100_m411_b50_169.cnf.xz, 1
CBS_k3_n100_m441_b70_203.cnf.xz, 1
or-50-20-10-UC-20.cnf.bz2, 0
CBS_k3_n100_m403_b50_798.cnf.xz, 1
CBS_k3_n100_m403_b90_353.cnf.xz, 1
CBS_k3_n100_m423_b10_663.cnf.xz, 1
CBS_k3_n100_m403_b30_78.cnf.xz, 1
CBS_k3_n100_m423_b50_608.cnf.xz, 1
CBS_k3_n100_m411_b10_322.cnf.xz, 1
CBS_k3_n100_m449_b90_81.cnf.xz, 1
CBS_k3_n100_m418_b10_161.cnf.xz, 1
CBS_k3_n100_m429_b10_960.cnf.xz, 1
4_58_522.cnf.xz, 1
CBS_k3_n100_m435_b50_685.cnf.xz, 1
CBS_k3_n100_m449_b90_212.cnf.xz, 1
CBS_k3_n100_m441_b90_917.cnf.xz, 1
CBS_k3_n100_m429_b30_990.cnf.xz, 1
CBS_k3_n100_m441_b90_644.cnf.xz, 1
CBS_k3_n100_m418_b10_913.cnf.xz, 1
CBS_k3_n100_m411_b70_831.cnf.xz, 1
CBS_k3_n100_m449_b30_650.cnf.xz, 1
CBS_k3_n100_m418_b50_513.cnf.xz, 1
CBS_k3_n100_m403_b30_179.cnf.xz, 1
3_207_890.cnf.xz, 1
CBS_k3_n100_m423_b90_660.cnf.xz, 1
CBS_k3_n100_m449_b10_692.cnf.xz, 1
CBS_k3_n100_m449_b30_930.cnf.xz, 1
CBS_k3_n100_m403_b30_578.cnf.xz, 1
or-70-20-9-UC-20.cnf.b+e.gz, 0
CBS_k3_n100_m418_b50_142.cnf.xz, 1
CBS_k3_n100_m423_b70_380.cnf.xz, 1
CBS_k3_n100_m449_b50_299.cnf.xz, 1
CBS_k3_n100_m411_b90_415.cnf.xz, 1
CBS_k3_n100_m423_b30_93.cnf.xz, 1
CBS_k3_n100_m418_b10_978.cnf.xz, 1
CBS_k3_n100_m449_b70_314.cnf.xz, 1
CBS_k3_n100_m411_b70_656.cnf.xz, 1
s510_7_4.cnf.bz2, 0
CBS_k3_n100_m429_b90_939.cnf.xz, 1
CBS_k3_n100_m429_b90_978.cnf.xz, 1
3_107_433.cnf.xz, 1
CBS_k3_n100_m423_b90_410.cnf.xz, 1
CBS_k3_n100_m435_b90_686.cnf.xz, 1
CBS_k3_n100_m411_b90_551.cnf.xz, 1
CBS_k3_n100_m411_b90_112.cnf.xz, 1
CBS_k3_n100_m403_b70_760.cnf.xz, 1
CBS_k3_n100_m441_b50_277.cnf.xz, 1
CBS_k3_n100_m423_b10_800.cnf.xz, 1
CBS_k3_n100_m441_b70_979.cnf.xz, 1
CBS_k3_n100_m435_b10_23.cnf.xz, 1
CBS_k3_n100_m441_b10_351.cnf.xz, 1
CBS_k3_n100_m423_b70_189.cnf.xz, 1
or-70-5-5-UC-20.cnf.b+e.gz, 0
CBS_k3_n100_m403_b30_84.cnf.xz, 1
CBS_k3_n100_m449_b70_43.cnf.xz, 1
CBS_k3_n100_m449_b50_602.cnf.xz, 1
CBS_k3_n100_m423_b90_797.cnf.xz, 1
CBS_k3_n100_m418_b90_807.cnf.xz, 1
CBS_k3_n100_m403_b70_773.cnf.xz, 1
4_70_647.cnf.xz, 1
CBS_k3_n100_m441_b10_948.cnf.xz, 1
CBS_k3_n100_m411_b10_206.cnf.xz, 1
CBS_k3_n100_m423_b50_386.cnf.xz, 1
or-100-20-10-UC-50.cnf.bz2, 0
CBS_k3_n100_m429_b30_448.cnf.xz, 1
CBS_k3_n100_m441_b30_832.cnf.xz, 1
CBS_k3_n100_m449_b10_224.cnf.xz, 1
CBS_k3_n100_m449_b50_556.cnf.xz, 1
vlsat_140_1371.mcc2020_cnf.bz2, 1
3_260_1039.cnf.xz, 1
CBS_k3_n100_m423_b90_482.cnf.xz, 1
CBS_k3_n100_m449_b30_699.cnf.xz, 1
CBS_k3_n100_m423_b10_919.cnf.xz, 1
CBS_k3_n100_m441_b90_809.cnf.xz, 1
CBS_k3_n100_m418_b10_999.cnf.xz, 1
CBS_k3_n100_m429_b90_194.cnf.xz, 1
RTI_k3_n100_m429_198.cnf.xz, 1
3_156_678.cnf.xz, 1
CBS_k3_n100_m418_b30_344.cnf.xz, 1
CBS_k3_n100_m441_b10_628.cnf.xz, 1
CBS_k3_n100_m411_b30_428.cnf.xz, 1
CBS_k3_n100_m423_b70_984.cnf.xz, 1
CBS_k3_n100_m435_b70_819.cnf.xz, 1
CBS_k3_n100_m403_b90_276.cnf.xz, 1
or-70-5-2-UC-40.cnf.b+e.gz, 0
CBS_k3_n100_m441_b50_491.cnf.xz, 1
CBS_k3_n100_m441_b10_481.cnf.xz, 1
CBS_k3_n100_m403_b10_950.cnf.xz, 1
RTI_k3_n100_m429_27.cnf.xz, 1
CBS_k3_n100_m441_b10_746.cnf.xz, 1
CBS_k3_n100_m441_b90_12.cnf.xz, 1
CBS_k3_n100_m441_b30_792.cnf.xz, 1
CBS_k3_n100_m441_b90_531.cnf.xz, 1
RTI_k3_n100_m429_437.cnf.xz, 1
CBS_k3_n100_m435_b30_966.cnf.xz, 1
CBS_k3_n100_m435_b90_743.cnf.xz, 1
CBS_k3_n100_m435_b50_128.cnf.xz, 1
CBS_k3_n100_m403_b50_855.cnf.xz, 1
CBS_k3_n100_m423_b70_614.cnf.xz, 1
CBS_k3_n100_m441_b30_51.cnf.xz, 1
CBS_k3_n100_m403_b70_846.cnf.xz, 1
CBS_k3_n100_m429_b50_906.cnf.xz, 1
4_99_905.cnf.xz, 1
CBS_k3_n100_m411_b90_674.cnf.xz, 1
CBS_k3_n100_m429_b30_121.cnf.xz, 1
CBS_k3_n100_m418_b30_402.cnf.xz, 1
CBS_k3_n100_m441_b70_982.cnf.xz, 1
CBS_k3_n100_m403_b90_403.cnf.xz, 1
CBS_k3_n100_m449_b70_135.cnf.xz, 1
CBS_k3_n100_m423_b30_770.cnf.xz, 1
CBS_k3_n100_m411_b30_243.cnf.xz, 1
CBS_k3_n100_m403_b10_431.cnf.xz, 1
CBS_k3_n100_m449_b50_320.cnf.xz, 1
CBS_k3_n100_m418_b90_764.cnf.xz, 1
CBS_k3_n100_m418_b10_699.cnf.xz, 1
CBS_k3_n100_m429_b10_276.cnf.xz, 1
s444_3_2.cnf.gz, 1
CBS_k3_n100_m423_b70_879.cnf.xz, 1
CBS_k3_n100_m411_b70_196.cnf.xz, 1
BMS_k3_n100_m429_215.cnf.xz, 1
CBS_k3_n100_m429_b50_912.cnf.xz, 1
CBS_k3_n100_m441_b90_427.cnf.xz, 1
CBS_k3_n100_m403_b10_100.cnf.xz, 1
CBS_k3_n100_m403_b90_847.cnf.xz, 1
CBS_k3_n100_m423_b70_696.cnf.xz, 1
CBS_k3_n100_m441_b10_131.cnf.xz, 1
CBS_k3_n100_m403_b70_578.cnf.xz, 1
CBS_k3_n100_m429_b90_478.cnf.xz, 1
CBS_k3_n100_m418_b10_741.cnf.xz, 1
75-15-9-q.cnf.bz2, 0
CBS_k3_n100_m411_b10_319.cnf.xz, 1
3_107_427.cnf.xz, 1
CBS_k3_n100_m423_b50_85.cnf.xz, 1
CBS_k3_n100_m449_b10_140.cnf.xz, 1
CBS_k3_n100_m418_b90_231.cnf.xz, 1
CBS_k3_n100_m449_b70_3.cnf.xz, 1
CBS_k3_n100_m435_b50_886.cnf.xz, 1
vlsat_144_648.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m423_b10_381.cnf.xz, 1
CBS_k3_n100_m435_b70_741.cnf.xz, 1
CBS_k3_n100_m423_b10_131.cnf.xz, 1
CBS_k3_n100_m441_b10_766.cnf.xz, 1
CBS_k3_n100_m449_b10_958.cnf.xz, 1
CBS_k3_n100_m411_b30_859.cnf.xz, 1
CBS_k3_n100_m403_b90_86.cnf.xz, 1
CBS_k3_n100_m441_b90_765.cnf.xz, 1
CBS_k3_n100_m411_b30_931.cnf.xz, 1
CBS_k3_n100_m441_b70_879.cnf.xz, 1
CBS_k3_n100_m449_b10_801.cnf.xz, 1
CBS_k3_n100_m449_b70_517.cnf.xz, 1
CBS_k3_n100_m441_b70_526.cnf.xz, 1
CBS_k3_n100_m403_b30_938.cnf.xz, 1
CBS_k3_n100_m449_b30_380.cnf.xz, 1
CBS_k3_n100_m403_b70_47.cnf.xz, 1
CBS_k3_n100_m449_b50_31.cnf.xz, 1
CBS_k3_n100_m435_b10_452.cnf.xz, 1
CBS_k3_n100_m423_b70_11.cnf.xz, 1
CBS_k3_n100_m435_b90_832.cnf.xz, 1
CBS_k3_n100_m418_b70_773.cnf.xz, 1
RTI_k3_n100_m429_401.cnf.xz, 1
RTI_k3_n100_m429_107.cnf.xz, 1
CBS_k3_n100_m449_b70_448.cnf.xz, 1
CBS_k3_n100_m423_b10_706.cnf.xz, 1
CBS_k3_n100_m449_b50_204.cnf.xz, 1
CBS_k3_n100_m418_b70_961.cnf.xz, 1
CBS_k3_n100_m429_b90_291.cnf.xz, 1
CBS_k3_n100_m429_b50_6.cnf.xz, 1
CBS_k3_n100_m411_b30_834.cnf.xz, 1
cubature_0124.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m418_b10_539.cnf.xz, 1
CBS_k3_n100_m423_b10_362.cnf.xz, 1
CBS_k3_n100_m449_b70_441.cnf.xz, 1
3_234_959.cnf.xz, 1
CBS_k3_n100_m441_b70_232.cnf.xz, 1
CBS_k3_n100_m435_b50_161.cnf.xz, 1
CBS_k3_n100_m423_b70_972.cnf.xz, 1
CBS_k3_n100_m411_b90_768.cnf.xz, 1
CBS_k3_n100_m435_b30_662.cnf.xz, 1
CBS_k3_n100_m429_b30_45.cnf.xz, 1
CBS_k3_n100_m403_b90_900.cnf.xz, 1
CBS_k3_n100_m435_b90_187.cnf.xz, 1
CBS_k3_n100_m411_b10_463.cnf.xz, 1
CBS_k3_n100_m411_b10_608.cnf.xz, 1
CBS_k3_n100_m441_b70_604.cnf.xz, 1
CBS_k3_n100_m429_b50_444.cnf.xz, 1
CBS_k3_n100_m403_b30_143.cnf.xz, 1
CBS_k3_n100_m441_b50_455.cnf.xz, 1
CBS_k3_n100_m435_b70_574.cnf.xz, 1
CBS_k3_n100_m441_b50_71.cnf.xz, 1
CBS_k3_n100_m435_b30_27.cnf.xz, 1
CBS_k3_n100_m423_b30_861.cnf.xz, 1
CBS_k3_n100_m411_b10_831.cnf.xz, 1
CBS_k3_n100_m411_b90_290.cnf.xz, 1
tcas_0033.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m441_b30_447.cnf.xz, 1
CBS_k3_n100_m418_b90_870.cnf.xz, 1
CBS_k3_n100_m418_b10_418.cnf.xz, 1
CBS_k3_n100_m411_b50_551.cnf.xz, 1
CBS_k3_n100_m411_b90_364.cnf.xz, 1
CBS_k3_n100_m403_b70_508.cnf.xz, 1
CBS_k3_n100_m418_b10_88.cnf.xz, 1
CBS_k3_n100_m429_b30_581.cnf.xz, 1
CBS_k3_n100_m411_b70_634.cnf.xz, 1
CBS_k3_n100_m441_b90_315.cnf.xz, 1
CBS_k3_n100_m429_b50_50.cnf.xz, 1
CBS_k3_n100_m435_b70_943.cnf.xz, 1
CBS_k3_n100_m403_b30_916.cnf.xz, 1
CBS_k3_n100_m449_b10_474.cnf.xz, 1
CBS_k3_n100_m418_b30_108.cnf.xz, 1
CBS_k3_n100_m403_b50_108.cnf.xz, 1
CBS_k3_n100_m423_b10_236.cnf.xz, 1
CBS_k3_n100_m411_b90_499.cnf.xz, 1
CBS_k3_n100_m449_b50_130.cnf.xz, 1
or-50-20-7-UC-10.cnf.bz2, 0
CBS_k3_n100_m449_b10_819.cnf.xz, 1
CBS_k3_n100_m411_b70_157.cnf.xz, 1
CBS_k3_n100_m441_b90_712.cnf.xz, 1
CBS_k3_n100_m423_b90_890.cnf.xz, 1
CBS_k3_n100_m435_b30_95.cnf.xz, 1
CBS_k3_n100_m411_b50_28.cnf.xz, 1
CBS_k3_n100_m403_b90_879.cnf.xz, 1
CBS_k3_n100_m435_b30_42.cnf.xz, 1
CBS_k3_n100_m435_b90_426.cnf.xz, 1
CBS_k3_n100_m423_b50_213.cnf.xz, 1
CBS_k3_n100_m411_b50_875.cnf.xz, 1
CBS_k3_n100_m441_b10_278.cnf.xz, 1
CBS_k3_n100_m411_b10_800.cnf.xz, 1
3_114_473.cnf.xz, 1
CBS_k3_n100_m441_b10_37.cnf.xz, 1
CBS_k3_n100_m418_b90_225.cnf.xz, 1
CBS_k3_n100_m411_b30_964.cnf.xz, 1
CBS_k3_n100_m403_b50_675.cnf.xz, 1
CBS_k3_n100_m441_b30_252.cnf.xz, 1
CBS_k3_n100_m441_b70_433.cnf.xz, 1
CBS_k3_n100_m435_b50_308.cnf.xz, 1
CBS_k3_n100_m423_b50_264.cnf.xz, 1
CBS_k3_n100_m418_b70_489.cnf.xz, 1
CBS_k3_n100_m418_b30_475.cnf.xz, 1
CBS_k3_n100_m449_b10_10.cnf.xz, 1
CBS_k3_n100_m441_b10_892.cnf.xz, 1
4_98_916.cnf.xz, 1
CBS_k3_n100_m441_b30_838.cnf.xz, 1
CBS_k3_n100_m449_b70_29.cnf.xz, 1
CBS_k3_n100_m418_b50_965.cnf.xz, 1
4_84_810.cnf.xz, 1
CBS_k3_n100_m403_b70_626.cnf.xz, 1
CBS_k3_n100_m449_b10_410.cnf.xz, 1
gjk_0002.mcc2020_cnf.pmc.bz2, 0
CBS_k3_n100_m418_b30_256.cnf.xz, 1
CliqueFormula_57_9_3.cnf.xz, 1
CliqueFormula_21_10_3.cnf.xz, 1
cubature_0027.mcc2020_cnf.b+e.bz2, 0
CliqueFormula_38_7_4.cnf.xz, 1
CBS_k3_n100_m411_b30_7.cnf.xz, 1
CBS_k3_n100_m418_b50_901.cnf.xz, 1
